,level_0,Name,Period,index,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,TotalF,AbsMag,Distance
141,355,b'BackS032841',53.946587537091986,6903,b'BackS032841',41.8699,36.5415,5.713e-14,5.312e-14,3.251e-14,-0.0,108.57,1,1.4276000000000001e-13,-4.424354065518536,26.61913471038254
142,356,b'BackS033008',49.26829268292683,6956,b'BackS033008',32.6834,22.5483,1.493e-13,1.167e-13,5.084e-14,0.0,109.71,1,3.1684e-13,-4.151708608491038,24.581606810389445
143,358,b'BackS033123',55.25835866261397,6988,b'BackS033123',32.6375,22.5334,6.867e-14,6.293e-14,3.808e-14,0.0,110.28,1,1.6968000000000002e-13,-4.500802525733693,22.395969700135296
144,359,b'BackS033158',52.09169054441261,6998,b'BackS033158',32.706,22.5717,1.02e-13,8.038e-14,3.577e-14,0.001,108.48,1,2.1814999999999998e-13,-4.316252876073895,24.507531021336703
145,360,b'BackS033201',56.07649599012956,7012,b'BackS033201',32.7233,22.5577,4.357e-14,3.702e-14,1.943e-14,0.0,108.5,1,1.0002e-13,-4.548482595614955,27.64015632670244
146,361,b'BackS033269',52.57374204742626,7035,b'BackS033269',32.6744,22.5181,7.687e-14,5.843e-14,2.455e-14,0.001,109.87,1,1.5985e-13,-4.344346264038301,27.829725638260726
147,362,b'BackS033371',57.35015772870662,7078,b'BackS033371',32.6903,22.5299,3.399e-14,2.583e-14,1.078e-14,-0.001,109.35,1,7.06e-14,-4.622710086108336,30.379649143362453
148,363,b'BackS033446',52.94117647058823,7114,b'BackS033446',32.6568,22.5307,7.159e-14,5.486e-14,2.384e-14,-0.0,110.2,1,1.5029e-13,-4.3657599049808855,28.021549448235252
149,367,b'BackS033466',51.85396463205932,7134,b'BackS033466',32.6648,22.5044,9.98e-14,7.857e-14,3.391e-14,0.0,109.94,1,2.1228e-13,-4.30239849279082,25.18676424262292
150,370,b'BackS033526',52.94117647058823,7194,b'BackS033526',32.559,22.4464,7.582e-14,6.246e-14,3.112e-14,0.001,110.03,1,1.694e-13,-4.3657599049808855,26.261471527445984
151,371,b'BackS033540',52.331606217616574,7208,b'BackS033540',32.6124,22.4192,9.802e-14,7.345e-14,3.053e-14,-0.001,109.8,1,2.02e-13,-4.330234876013577,25.228223042389033
152,372,b'BackS033570',54.59459459459459,7237,b'BackS033570',32.5524,22.5882,5.592e-14,4.785e-14,2.543e-14,0.0,109.62,1,1.292e-13,-4.462119145714912,26.853410825137253
153,375,b'BackS033597',54.20393559928444,7254,b'BackS033597',32.7113,22.5855,8.034e-14,6.295e-14,2.793e-14,-0.001,108.51,1,1.7122e-13,-4.439352004344289,24.034004082432883
154,386,b'BackS034028',52.57374204742626,7443,b'BackS034028',38.5161,29.487,8.651e-14,7.621e-14,4.349e-14,-0.0,113.26,1,2.0620999999999999e-13,-4.344346264038301,24.368056175417845
155,387,b'BackS034131',52.69565217391304,7483,b'BackS034131',38.5194,29.4889,9.441e-14,7.762e-14,3.805e-14,-0.0,113.57,1,2.1008e-13,-4.351451041139445,23.9490152330178
156,389,b'BackS034154',52.94117647058823,7494,b'BackS034154',38.5446,29.4908,7.138e-14,5.417e-14,2.267e-14,-0.001,113.25,1,1.4822e-13,-4.3657599049808855,28.199449465070128
157,391,b'BackS034280',54.46375074895146,7556,b'BackS034280',38.5439,29.5004,6.019e-14,5.383e-14,3.091e-14,0.0,113.5,1,1.4493e-13,-4.454493722092277,25.541179487925387
158,392,b'BackS034365',50.69715560513106,7595,b'BackS034365',38.5582,29.5148,9.364e-14,7.209e-14,2.993e-14,-0.0,113.84,1,1.9566e-13,-4.234981039280042,28.416590416046507
159,395,b'BackS034463',55.664421310471525,7639,b'BackS034463',38.4549,29.4358,5.438e-14,4.266e-14,1.95e-14,0.001,112.76,1,1.1654e-13,-4.524467373644754,26.47011862732919
160,406,b'BackS034531',50.69715560513106,7706,b'BackS034531',38.6429,29.5515,1.283e-13,1.019e-13,4.729e-14,0.0,113.61,1,2.7748999999999996e-13,-4.234981039280042,23.901347623767638
161,413,b'BackS034611',54.46375074895146,7783,b'BackS034611',38.4043,29.5606,6.89e-14,5.216e-14,2.209e-14,-0.0,113.77,1,1.4315e-13,-4.454493722092277,25.946832460992894
162,426,b'BackS034692',54.3335325762104,7850,b'BackS034692',38.6001,29.6077,5.973e-14,4.474e-14,1.877e-14,0.001,113.99,1,1.2324000000000001e-13,-4.446904761941836,28.2617876648845
163,427,b'BackS034697',54.85817742908872,7853,b'BackS034697',38.6164,29.5964,5.224e-14,5.029e-14,3.484e-14,0.0,113.85,1,1.3737e-13,-4.477480439651158,25.73469125957063
164,432,b'BackS034786',54.7260686333534,7916,b'BackS034786',38.4081,29.3699,5.938e-14,4.458e-14,1.826e-14,0.001,112.66,1,1.2221999999999998e-13,-4.469781296242413,27.57651111056672
165,433,b'BackS034808',51.97255574614066,7936,b'BackS034808',38.3863,29.4885,8.82e-14,6.832e-14,3.004e-14,-0.0,113.43,1,1.8656000000000001e-13,-4.3093098417985285,26.796072876593904
166,438,b'BackS034992',55.664421310471525,8032,b'BackS034992',30.8022,30.9711,4.219e-14,4.093e-14,2.733e-14,-0.0,110.38,1,1.1045e-13,-4.524467373644754,27.023739192889632
167,439,b'BackS034999',54.85817742908872,8037,b'BackS034999',30.7299,30.9847,5.301e-14,4.101e-14,1.723e-14,-0.001,112.23,1,1.1125e-13,-4.477480439651158,28.498033688675093
168,440,b'BackS035017',56.07649599012956,8045,b'BackS035017',30.793,30.9162,4.512e-14,3.506e-14,1.557e-14,0.0,111.35,1,9.575e-14,-4.548482595614955,28.402250032453022
169,442,b'BackS035078',51.85396463205932,8074,b'BackS035078',30.7647,31.0179,7.378e-14,5.677e-14,2.451e-14,-0.0,110.51,1,1.5506e-13,-4.30239849279082,29.630658726261846
170,447,b'BackS035134',55.93846153846154,8110,b'BackS035134',30.3859,30.794,4.95e-14,4.076e-14,1.994e-14,-0.001,110.91,1,1.102e-13,-4.540438112029859,26.5866645689649
171,448,b'BackS035140',52.452394691286784,8112,b'BackS035140',30.9435,31.2583,7.488e-14,5.869e-14,2.652e-14,-0.0,111.33,1,1.6009e-13,-4.337274284523314,27.995021346260838
172,449,b'BackS035231',58.68302130406714,8144,b'BackS035231',30.6211,30.9312,2.785e-14,2.666e-14,1.695e-14,-0.0,112.05,1,7.146e-14,-4.700387789200507,27.3448806925767
173,450,b'BackS035551',49.48285247686445,8236,b'BackS035551',30.6266,31.1545,1.103e-13,8.995e-14,4.362e-14,0.0,110.81,1,2.4387e-13,-4.164212897960046,27.598975896261308
174,452,b'BackS035750',53.188999414862494,8294,b'BackS035750',30.4781,30.4369,8.036e-14,6.565e-14,3.138e-14,0.001,110.74,1,1.7739000000000001e-13,-4.380202731269057,25.19308019676845
175,453,b'BackS035785',50.58430717863105,8302,b'BackS035785',30.7126,30.8295,1.102e-13,8.343e-14,3.46e-14,0.0,111.03,1,2.2823000000000003e-13,-4.228404367270894,26.61562657177156
176,454,b'BackS035796',52.94117647058823,8305,b'BackS035796',30.699,30.7042,7.677e-14,6.786e-14,3.823e-14,0.001,111.18,1,1.8286000000000002e-13,-4.3657599049808855,25.194927898628315
177,455,b'BackS035813',53.06479859894922,8310,b'BackS035813',30.8375,31.43,8.256e-14,6.73e-14,3.123e-14,-0.0,110.96,1,1.8109000000000001e-13,-4.37296445551401,25.090553392142454
178,456,b'BackS035907',54.3335325762104,8345,b'BackS035907',30.89,31.2137,5.273e-14,4.055e-14,1.726e-14,-0.0,111.63,1,1.1054e-13,-4.446904761941836,29.68603463123779
179,457,b'BackS036132',53.946587537091986,8413,b'BackS036132',30.6057,31.0138,6.668e-14,6.022e-14,3.593e-14,-0.0,110.93,1,1.6283e-13,-4.424354065518536,25.000724345066317
180,458,b'BackS036156',53.565114908662345,8421,b'BackS036156',30.4736,30.7825,5.515e-14,4.133e-14,1.717e-14,-0.0,111.89,1,1.1365e-13,-4.402122294678124,30.96037055807868
181,459,b'BackS036346',54.20393559928444,8473,b'BackS036346',36.1364,32.1284,7.766e-14,6.376e-14,3.018e-14,0.0,115.31,1,1.716e-13,-4.439352004344289,23.88085345850222
182,460,b'BackS036493',53.69167158889545,8516,b'BackS036493',36.2218,32.0498,6.679e-14,6.199e-14,3.943e-14,-0.001,114.89,1,1.6821e-13,-4.409497867402301,25.06630086630087
183,461,b'BackS036547',52.452394691286784,8534,b'BackS036547',36.1506,32.1465,8.8e-14,6.699e-14,2.872e-14,0.0,115.34,1,1.8371e-13,-4.337274284523314,26.203413415838376
184,462,b'BackS036660',52.331606217616574,8588,b'BackS036660',36.0909,32.1032,9.225e-14,7.348e-14,3.442e-14,-0.0,114.86,1,2.0014999999999999e-13,-4.330234876013577,25.22307249831363
185,463,b'BackS036723',53.818827708703374,8619,b'BackS036723',36.0718,32.0743,6.856e-14,5.767e-14,2.978e-14,-0.0,113.73,1,1.5601e-13,-4.416908374751578,25.767414099517076
186,472,b'BackS036795',51.73591348890153,8682,b'BackS036795',36.0873,32.0094,1.034e-13,8.053e-14,3.501e-14,0.0,114.38,1,2.1894e-13,-4.295518612645981,25.0762068798396
187,483,b'BackS036977',54.07495538370018,8823,b'BackS036977',35.9281,32.0387,7.041e-14,5.326e-14,2.202e-14,-0.0,113.84,1,1.4568999999999998e-13,-4.4318351908638025,26.356141075717932
188,485,b'BackS036991',56.2152133580705,8835,b'BackS036991',36.2621,32.1098,4.921e-14,4.979e-14,3.665e-14,0.001,115.11,1,1.3565e-13,-4.5565668787477795,23.61269173902481
189,488,b'BackS037099',52.818128994770476,8906,b'BackS037099',33.0695,34.9712,7.809e-14,6.007e-14,2.556e-14,-0.0,112.74,1,1.6371999999999998e-13,-4.358588844514155,27.00080807088981
190,492,b'BackS037376',50.027517886626306,9025,b'BackS037376',33.0365,35.0428,9.3e-14,7.01e-14,2.908e-14,-0.0,112.61,1,1.9218e-13,-4.195955349900496,30.14139275576055
191,493,b'BackS037656',51.85396463205932,9102,b'BackS037656',32.8374,34.8779,8.496e-14,6.471e-14,2.66e-14,0.001,112.67,1,1.7627000000000002e-13,-4.30239849279082,27.75332706190782
192,494,b'BackS037711',51.618398637137986,9116,b'BackS037711',33.2839,35.1884,1.124e-13,9.402e-14,4.65e-14,-0.001,112.63,1,2.5292e-13,-4.288669986925422,23.391328232929684
193,495,b'BackS037993',53.69167158889545,9189,b'BackS037993',33.2678,35.0433,6.766e-14,6.118e-14,3.682e-14,-0.0,112.87,1,1.6565999999999997e-13,-4.409497867402301,25.231689404983268
194,496,b'BackS038069',51.26903553299493,9216,b'BackS038069',33.0841,35.2162,9.56e-14,7.186e-14,3.013e-14,0.0,113.99,1,1.9759e-13,-4.268309520950768,27.390605510373703
195,497,b'BackS038240',54.07495538370018,9264,b'BackS038240',33.345,35.0218,7.958e-14,7.114e-14,4.088e-14,-0.001,112.91,1,1.9159999999999999e-13,-4.4318351908638025,22.804758325399803
196,498,b'BackS038363',50.13789299503585,9307,b'BackS038363',33.5791,27.5948,1.156e-13,8.939e-14,3.994e-14,0.0,110.75,1,2.4493e-13,-4.202387879874529,26.494857706060305
197,499,b'BackS038488',54.59459459459459,9370,b'BackS038488',33.5753,27.6392,5.501e-14,4.322e-14,1.973e-14,-0.0,109.57,1,1.1796e-13,-4.462119145714912,28.25517788863727
198,501,b'BackS038673',53.313782991202345,9456,b'BackS038673',33.5793,27.5405,7.965e-14,6.358e-14,2.787e-14,0.001,111.16,1,1.711e-13,-4.3874749696082915,25.38646632767843
199,502,b'BackS038809',52.452394691286784,9506,b'BackS038809',33.5038,27.4192,8.906e-14,6.775e-14,2.939e-14,0.0,110.59,1,1.862e-13,-4.337274284523314,26.056027742736106
200,503,b'BackS038843',56.2152133580705,9513,b'BackS038843',33.7682,27.7844,3.835e-14,3.76e-14,2.593e-14,0.001,111.13,1,1.0187999999999999e-13,-4.5565668787477795,27.172064583266234
201,504,b'BackS038848',51.15362971299943,9515,b'BackS038848',33.7829,27.4415,1.036e-13,8.475e-14,4.227e-14,-0.0,110.86,1,2.3062e-13,-4.261583807091949,25.41781667348049
202,505,b'BackS039020',52.09169054441261,9564,b'BackS039020',33.5263,27.7977,7.772e-14,5.93e-14,2.574e-14,-0.0,109.91,1,1.6276e-13,-4.316252876073895,28.53291977338578
203,506,b'BackS039035',53.69167158889545,9571,b'BackS039035',33.9182,27.5693,6.515e-14,6.33e-14,4.206e-14,-0.0,110.66,1,1.7051000000000002e-13,-4.409497867402301,24.805570015783843
204,507,b'BackS039362',54.59459459459459,9663,b'BackS039362',33.9685,27.7458,5.446e-14,4.084e-14,1.696e-14,0.001,110.06,1,1.1226e-13,-4.462119145714912,29.06682262529972
205,511,b'BackS039707',54.46375074895146,9751,b'BackS039707',26.3913,28.6777,5.091e-14,3.838e-14,1.627e-14,0.0,108.96,1,1.0556000000000001e-13,-4.454493722092277,30.24827785735269
206,512,b'BackS039777',51.85396463205932,9771,b'BackS039777',26.4478,28.614,8.462e-14,6.428e-14,2.711e-14,-0.0,110.56,1,1.7601e-13,-4.30239849279082,27.84600004848988
207,513,b'BackS039929',54.7260686333534,9842,b'BackS039929',26.4474,28.6138,4.554e-14,4.477e-14,3.095e-14,0.0,110.37,1,1.2125999999999998e-13,-4.469781296242413,27.517932732481235
208,515,b'BackS039969',56.77701436602124,9865,b'BackS039969',26.4355,28.6154,3.339e-14,2.513e-14,1.058e-14,-0.0,109.64,1,6.91e-14,-4.5893079729596735,32.00735371035722
209,516,b'BackS040017',53.43915343915343,9889,b'BackS040017',26.4734,28.6106,6.643e-14,5.846e-14,3.199e-14,-0.0,111.03,1,1.5687999999999998e-13,-4.394781410126664,26.2530574796241
210,517,b'BackS040020',53.43915343915343,9891,b'BackS040020',26.461,28.6153,7.183e-14,6.224e-14,3.437e-14,0.0,110.86,1,1.6844e-13,-4.394781410126664,25.443362349776113
211,520,b'BackS040061',56.2152133580705,9909,b'BackS040061',26.4696,28.6108,4.728e-14,4.064e-14,2.151e-14,-0.0,110.81,1,1.0943e-13,-4.5565668787477795,26.136035477600277
212,521,b'BackS040072',56.35461872287662,9917,b'BackS040072',26.4682,28.6188,3.459e-14,3.131e-14,1.81e-14,-0.0,110.72,1,8.4e-14,-4.564691257519206,29.499376542268816
213,522,b'BackS040113',54.07495538370018,9938,b'BackS040113',26.4075,28.6292,5.574e-14,4.271e-14,1.861e-14,0.001,109.5,1,1.1706e-13,-4.4318351908638025,29.431853891065618
214,525,b'BackS040136',52.21137277426766,9950,b'BackS040136',26.483,28.6063,7.152e-14,5.637e-14,2.506e-14,0.0,110.82,1,1.5295e-13,-4.32322781401049,29.031005335336637
215,526,b'BackS040158',51.38496325607689,9966,b'BackS040158',26.4906,28.6065,8.278e-14,6.557e-14,2.894e-14,-0.001,110.76,1,1.7729000000000002e-13,-4.275065650700414,28.45211679647763
216,527,b'BackS040202',51.15362971299943,9998,b'BackS040202',26.4977,28.6055,1.029e-13,8.197e-14,3.647e-14,-0.001,110.77,1,2.2134e-13,-4.261583807091949,25.845243541564077
217,529,b'BackS040216',54.990925589836664,10012,b'BackS040216',26.4078,28.6172,4.377e-14,4.133e-14,2.677e-14,-0.001,109.76,1,1.1187e-13,-4.485216844492006,28.135774534563076
218,553,b'BackS040425',54.7260686333534,10190,b'BackS040425',26.3657,28.7038,5.58e-14,4.554e-14,2.205e-14,-0.001,109.04,1,1.2339e-13,-4.469781296242413,27.284301422398293
219,561,b'BackS040671',53.565114908662345,10298,b'BackS040671',36.8031,37.1768,1.002e-13,8.851e-14,4.771e-14,-0.001,112.16,1,2.3642e-13,-4.402122294678124,21.15644446362132
220,563,b'BackS040753',53.188999414862494,10325,b'BackS040753',36.8136,37.1591,8.98e-14,7.922e-14,4.41e-14,-0.0,112.16,1,2.1312000000000003e-13,-4.380202731269057,22.934074308671065
221,564,b'BackS040893',53.565114908662345,10402,b'BackS040893',36.8248,37.2074,7.763e-14,6.185e-14,2.791e-14,0.001,111.91,1,1.6739e-13,-4.402122294678124,25.3086512120193
222,565,b'BackS041025',57.06214689265536,10479,b'BackS041025',36.8083,37.2422,3.426e-14,3.499e-14,2.657e-14,0.001,112.03,1,9.581999999999999e-14,-4.605925157310153,26.61126073075692
223,567,b'BackS041085',51.97255574614066,10513,b'BackS041085',36.8811,37.0809,8.693e-14,7.082e-14,3.328e-14,-0.0,111.88,1,1.9103e-13,-4.3093098417985285,26.318862665396555
224,571,b'BackS041120',53.946587537091986,10546,b'BackS041120',36.7179,37.2189,7.086e-14,5.756e-14,2.804e-14,0.001,112.13,1,1.5646e-13,-4.424354065518536,25.571875103175426
225,575,b'BackS041175',50.69715560513106,10599,b'BackS041175',36.7045,36.9951,1.064e-13,8.026e-14,3.34e-14,0.0,112.14,1,2.2006000000000002e-13,-4.234981039280042,26.931460295977313
226,577,b'BackS041221',52.94117647058823,10642,b'BackS041221',36.5928,37.048,9.873e-14,8.274e-14,4.089e-14,0.001,112.36,1,2.2235999999999997e-13,-4.3657599049808855,22.81719685207742
227,588,b'BackS041312',52.818128994770476,10709,b'BackS041312',36.6434,37.0306,8.901e-14,7.489e-14,3.833e-14,0.0,112.25,1,2.0223e-13,-4.358588844514155,24.182080493700493
228,596,b'BackS041420',52.818128994770476,10773,b'BackS041420',36.9398,25.8886,9.027e-14,7.206e-14,3.382e-14,0.0,112.55,1,1.9615e-13,-4.358588844514155,24.652357032053768
229,597,b'BackS041573',54.20393559928444,10813,b'BackS041573',36.9492,25.9311,7.012e-14,5.53e-14,2.426e-14,-0.0,113.52,1,1.4967999999999997e-13,-4.439352004344289,25.64256305835527
230,598,b'BackS041675',51.38496325607689,10849,b'BackS041675',36.9806,25.9655,8.611e-14,6.607e-14,2.706e-14,-0.0,113.95,1,1.7924e-13,-4.275065650700414,28.344253352624435
231,599,b'BackS041807',52.21137277426766,10920,b'BackS041807',36.8937,25.9239,9.178e-14,7.055e-14,3.028e-14,0.001,112.1,1,1.9261e-13,-4.32322781401049,25.950013250929775
232,600,b'BackS041823',53.188999414862494,10929,b'BackS041823',36.9065,25.9304,7.609e-14,6.006e-14,2.654e-14,0.0,112.24,1,1.6268999999999999e-13,-4.380202731269057,26.339405624179914
233,601,b'BackS041829',53.43915343915343,10932,b'BackS041829',36.9878,25.9413,9.105e-14,7.985e-14,4.523e-14,-0.0,113.59,1,2.1613e-13,-4.394781410126664,22.463210906033257
234,602,b'BackS041833',53.313782991202345,10935,b'BackS041833',36.904,25.9074,7.168e-14,6.01e-14,2.972e-14,0.0,111.95,1,1.6150000000000002e-13,-4.3874749696082915,26.111106683774352
235,603,b'BackS041841',51.97255574614066,10941,b'BackS041841',36.9863,25.9417,1.02e-13,8.101e-14,3.807e-14,-0.001,113.56,1,2.2108e-13,-4.3093098417985285,24.60796854656326
236,604,b'BackS041843',54.7260686333534,10942,b'BackS041843',36.9838,25.9461,6.551e-14,5.61e-14,3.05e-14,-0.0,113.72,1,1.5211e-13,-4.469781296242413,24.58260604178389
237,606,b'BackS041957',52.94117647058823,11001,b'BackS041957',36.8817,25.9113,7.281e-14,5.771e-14,2.582e-14,-0.0,112.16,1,1.5634e-13,-4.3657599049808855,27.32086909059283
238,608,b'BackS042017',56.77701436602124,11028,b'BackS042017',36.879,25.9154,3.631e-14,3.589e-14,2.54e-14,-0.001,112.29,1,9.76e-14,-4.5893079729596735,26.78300388777677
239,609,b'BackS042025',54.59459459459459,11035,b'BackS042025',36.865,25.9002,5.626e-14,4.599e-14,2.22e-14,0.001,112.15,1,1.2445e-13,-4.462119145714912,27.39105262830884
240,612,b'BackS042039',53.818827708703374,11049,b'BackS042039',37.0449,25.9834,6.572e-14,5.965e-14,3.628e-14,0.0,113.72,1,1.6165e-13,-4.416908374751578,25.336148078030888
241,618,b'BackS042079',55.12431776834445,11085,b'BackS042079',37.0792,26.0528,5.132e-14,5.11e-14,3.64e-14,0.0,114.02,1,1.3882e-13,-4.492990781921532,25.078072811418977
242,620,b'BackS042088',54.7260686333534,11094,b'BackS042088',37.0683,26.0598,5.5e-14,4.563e-14,2.218e-14,0.0,113.89,1,1.2281e-13,-4.469781296242413,27.257380546161247
243,627,b'BackS042159',50.58430717863105,11162,b'BackS042159',36.8542,25.8964,9.534e-14,7.253e-14,2.971e-14,0.0,112.03,1,1.9758e-13,-4.228404367270894,28.545586969872936
244,628,b'BackS042171',53.818827708703374,11169,b'BackS042171',36.8425,25.874,6.779e-14,6.257e-14,3.796e-14,0.0,111.94,1,1.6832e-13,-4.416908374751578,24.7378946189044
245,630,b'BackS042218',52.94117647058823,11202,b'BackS042218',37.0779,26.0362,8.237e-14,6.237e-14,2.654e-14,-0.0,114.04,1,1.7128e-13,-4.3657599049808855,26.280412367648985
246,633,b'BackS042234',56.49471721566189,11213,b'BackS042234',36.8065,25.8018,4.926e-14,4.135e-14,2.08e-14,-0.0,111.53,1,1.1141e-13,-4.572856030964449,25.429289588568103
247,636,b'BackS042279',54.3335325762104,11247,b'BackS042279',36.937,25.86,6.285e-14,4.771e-14,2.005e-14,0.0,112.52,1,1.3061e-13,-4.446904761941836,27.367990520496612
248,641,b'BackS042410',50.471960022209885,11318,b'BackS042410',32.7894,34.7066,8.602e-14,6.93e-14,3.33e-14,-0.0,109.01,1,1.8861999999999998e-13,-4.2218569086854405,29.42421791985893
249,642,b'BackS042426',51.618398637137986,11323,b'BackS042426',32.7408,34.6552,7.455e-14,5.67e-14,2.395e-14,-0.0,109.01,1,1.5519999999999998e-13,-4.288669986925422,30.121283736995252
250,644,b'BackS042459',57.49525616698293,11330,b'BackS042459',32.8096,34.7117,3.616e-14,2.9e-14,1.312e-14,0.001,108.85,1,7.828e-14,-4.631166250426966,28.393431061874992
251,645,b'BackS042609',52.94117647058823,11361,b'BackS042609',32.7729,34.7103,5.803e-14,4.391e-14,1.822e-14,0.0,109.29,1,1.2016000000000002e-13,-4.3657599049808855,31.32119540272066
252,646,b'BackS042649',51.73591348890153,11374,b'BackS042649',32.7891,34.735,7.661e-14,5.812e-14,2.37e-14,-0.0,109.44,1,1.5842999999999999e-13,-4.295518612645981,29.517385745195227
253,647,b'BackS042700',54.07495538370018,11387,b'BackS042700',32.7693,34.7128,4.688e-14,3.614e-14,1.557e-14,-0.0,109.31,1,9.859e-14,-4.4318351908638025,31.995457939874502
254,648,b'BackS042765',53.818827708703374,11406,b'BackS042765',32.7897,34.7288,5.427e-14,4.537e-14,2.284e-14,0.0,109.29,1,1.2248e-13,-4.416908374751578,29.05102251773318
255,650,b'BackS042832',57.20578980490875,11447,b'BackS042832',32.7496,34.7141,3.302e-14,2.822e-14,1.496e-14,0.0,109.57,1,7.619999999999999e-14,-4.614296495304213,29.347644364207436
256,651,b'BackS042842',51.97255574614066,11454,b'BackS042842',32.7837,34.7423,6.703e-14,5.343e-14,2.435e-14,-0.0,109.59,1,1.4481e-13,-4.3093098417985285,30.300688168207866
257,663,b'BackS043069',52.94117647058823,11625,b'BackS043069',32.6947,34.7847,7.646e-14,6.448e-14,3.326e-14,0.0,109.6,1,1.742e-13,-4.3657599049808855,25.846844683593627
258,669,b'BackS043429',52.09169054441261,11778,b'BackS043429',25.9891,27.2359,8.419e-14,6.495e-14,2.848e-14,-0.0,110.71,1,1.7762e-13,-4.316252876073895,27.263649148597064
259,670,b'BackS043453',54.85817742908872,11789,b'BackS043453',25.9579,27.2386,5.611e-14,4.638e-14,2.283e-14,0.0,109.46,1,1.2532e-13,-4.477480439651158,26.79750792454139
260,671,b'BackS043467',52.331606217616574,11798,b'BackS043467',25.9666,27.264,1.023e-13,7.835e-14,3.35e-14,0.001,109.78,1,2.1415e-13,-4.330234876013577,24.42660230342606
261,674,b'BackS043504',54.7260686333534,11819,b'BackS043504',25.9471,27.2634,6.219e-14,5.37e-14,2.937e-14,0.0,109.44,1,1.4526e-13,-4.469781296242413,25.125933674932053
