Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Luminosity,dLuminosity,dGreenF,Distance,dDistance
BackS032812,41.7459,36.2363,3.64e-14,3.188e-14,1.724e-14,0.0,-107.66,1,57.35015772870662,-4.62694796433146,0.3919449231922823,3.1879999999999997e-16,27212.400962658052,12280.166554028507
BackS032841,41.8699,36.5415,5.713e-14,5.312e-14,3.251e-14,-0.0,-108.57,1,53.946587537091986,-4.424143793732112,0.379449919432003,5.312e-16,26625.579566120054,11632.355641401442
BackS033008,32.6834,22.5483,1.493e-13,1.167e-13,5.084e-14,0.0,-109.71,1,49.26829268292683,-4.145384239997723,0.3628991697792493,1.167e-15,24761.243556048747,10346.065338006982
BackS033123,32.6375,22.5334,6.867e-14,6.293e-14,3.808e-14,0.0,-110.28,1,55.25835866261397,-4.502306616929673,0.3842228926064412,6.293000000000001e-16,22357.221300972276,9890.414600782628
BackS033158,32.706,22.5717,1.02e-13,8.038e-14,3.577e-14,0.001,-108.48,1,52.09169054441261,-4.313618426259344,0.37279691146388816,8.038e-16,24581.975751965514,10551.25824202048
BackS033201,32.7233,22.5577,4.357e-14,3.702e-14,1.943e-14,0.0,-108.5,1,56.07649599012956,-4.5510559162836115,0.3872272075710956,3.7020000000000003e-16,27558.389541154676,12286.62786610379
BackS033269,32.6744,22.5181,7.687e-14,5.843e-14,2.455e-14,0.001,-109.87,1,52.57374204742626,-4.34234181075005,0.3745147837827261,5.842999999999999e-16,27894.02279483579,12028.044013446257
BackS033371,32.6903,22.5299,3.399e-14,2.583e-14,1.078e-14,-0.001,-109.35,1,57.20578980490875,-4.618345698064378,0.3914077343567785,2.583e-16,30532.68153237686,13759.630657030824
BackS033446,32.6568,22.5307,7.159e-14,5.486e-14,2.384e-14,-0.0,-110.2,1,53.06479859894922,-4.371601767513788,0.3762728399426456,5.486e-16,27833.71747322352,12058.37275606126
BackS033466,32.6648,22.5044,9.98e-14,7.857e-14,3.391e-14,0.0,-109.94,1,51.97255574614066,-4.306519693871633,0.37237358007180155,7.857e-16,25067.543456212035,10747.46067289506
BackS033526,32.559,22.4464,7.582e-14,6.246e-14,3.112e-14,0.001,-110.03,1,52.94117647058823,-4.364235654344815,0.37582949110584285,6.246e-16,26307.597151387323,11383.786081590148
BackS033540,32.6124,22.4192,9.802e-14,7.345e-14,3.053e-14,-0.001,-109.8,1,52.331606217616574,-4.327913973692974,0.3736509009377059,7.345000000000001e-16,25295.723943807458,10882.48740569706
BackS033570,32.5524,22.5882,5.592e-14,4.785e-14,2.543e-14,0.0,-109.62,1,54.7260686333534,-4.470589733826027,0.3822794936546394,4.785e-16,26592.80579902164,11704.662119003231
BackS033597,32.7113,22.5855,8.034e-14,6.295e-14,2.793e-14,-0.001,-108.51,1,54.20393559928444,-4.43947806256455,0.38038194531035396,6.295e-16,24030.51628317639,10524.391474564598
BackS034028,38.5161,29.487,8.651e-14,7.621e-14,4.349e-14,-0.0,-113.26,1,52.452394691286784,-4.335111241515157,0.37408159626579063,7.621e-16,24628.52475422331,10607.662658687153
BackS034131,38.5194,29.4889,9.441e-14,7.762e-14,3.805e-14,-0.0,-113.57,1,52.69565217391304,-4.349605913059656,0.37495048256055413,7.762000000000001e-16,23999.94377406394,10360.935367578777
BackS034154,38.5446,29.4908,7.138e-14,5.417e-14,2.267e-14,-0.001,-113.25,1,52.818128994770476,-4.356903782259719,0.3753887118546447,5.417e-16,28488.441491714748,12313.022002278958
BackS034280,38.5439,29.5004,6.019e-14,5.383e-14,3.091e-14,0.0,-113.5,1,54.46375074895146,-4.454959334573331,0.38132507817335454,5.383e-16,25527.49164989494,11207.722474998436
BackS034365,38.5582,29.5148,9.364e-14,7.209e-14,2.993e-14,-0.0,-113.84,1,50.69715560513106,-4.230524061868216,0.3678725845344887,7.209e-16,28562.778782938378,12098.007095239664
BackS034463,38.4549,29.4358,5.438e-14,4.266e-14,1.95e-14,0.001,-112.76,1,55.80110497237568,-4.534646545005274,0.38621361884849514,4.2659999999999997e-16,26161.720523900716,11633.410022454389
BackS034531,38.6429,29.5515,1.283e-13,1.019e-13,4.729e-14,0.0,-113.61,1,50.81050866405813,-4.237278285170924,0.3682702939845628,1.019e-15,23838.21681110913,10107.793100686878
BackS034611,38.4043,29.5606,6.89e-14,5.216e-14,2.209e-14,-0.0,-113.77,1,54.46375074895146,-4.454959334573331,0.38132507817335454,5.216e-16,25932.927228452747,11385.727016466382
BackS034692,38.6001,29.6077,5.973e-14,4.474e-14,1.877e-14,0.001,-113.99,1,54.3335325762104,-4.447200191369887,0.3808521124727844,4.474e-16,28252.176739167346,12388.599433722424
BackS034697,38.6164,29.5964,5.224e-14,5.029e-14,3.484e-14,0.0,-113.85,1,54.7260686333534,-4.470589733826027,0.3822794936546394,5.029e-16,25939.662146487502,11417.18490332842
BackS034786,38.4081,29.3699,5.938e-14,4.458e-14,1.826e-14,0.001,-112.66,1,54.85817742908872,-4.478461531156368,0.3827609882181453,4.458e-16,27302.29798437949,12032.074610099551
BackS034808,38.3863,29.4885,8.82e-14,6.832e-14,3.004e-14,-0.0,-113.43,1,51.85396463205932,-4.299453357296301,0.3719526663717669,6.832e-16,27101.87840893018,11606.529074898224
BackS034992,30.8022,30.9711,4.219e-14,4.093e-14,2.733e-14,-0.0,-110.38,1,55.664421310471525,-4.526502150993584,0.3857114173594574,4.093e-16,26960.50682675528,11973.021640359544
BackS034999,30.7299,30.9847,5.301e-14,4.101e-14,1.723e-14,-0.001,-112.23,1,54.85817742908872,-4.478461531156368,0.3827609882181453,4.101e-16,28465.862666934598,12544.855515288915
BackS035017,30.793,30.9162,4.512e-14,3.506e-14,1.557e-14,0.0,-111.35,1,56.07649599012956,-4.5510559162836115,0.3872272075710956,3.5059999999999997e-16,28318.228775118976,12625.394465358178
BackS035078,30.7647,31.0179,7.378e-14,5.677e-14,2.451e-14,-0.0,-110.51,1,51.85396463205932,-4.299453357296301,0.3719526663717669,5.677e-16,29731.29829597533,12732.592660182749
BackS035134,30.3859,30.794,4.95e-14,4.076e-14,1.994e-14,-0.001,-110.91,1,55.93846153846154,-4.542831034495178,0.3867188740450029,4.076e-16,26513.520337168688,11805.267740391102
BackS035140,30.9435,31.2583,7.488e-14,5.869e-14,2.652e-14,-0.0,-111.33,1,52.452394691286784,-4.335111241515157,0.37408159626579063,5.869e-16,28064.824094802254,12087.698696691416
BackS035231,30.6211,30.9312,2.785e-14,2.666e-14,1.695e-14,-0.0,-112.05,1,58.53187379265937,-4.6973613634217175,0.39636498356730293,2.666e-16,27440.32468104847,12522.651281294777
BackS035551,30.6266,31.1545,1.103e-13,8.995e-14,4.362e-14,0.0,-110.81,1,49.48285247686445,-4.15816893918233,0.36364120868226624,8.995e-16,27791.689343319907,11636.026524231725
BackS035750,30.4781,30.4369,8.036e-14,6.565e-14,3.138e-14,0.001,-110.74,1,53.188999414862494,-4.379002362195546,0.3767187781834087,6.565e-16,25227.920496828297,10942.417303891434
BackS035785,30.7126,30.8295,1.102e-13,8.343e-14,3.46e-14,0.0,-111.03,1,50.58430717863105,-4.223799907450553,0.3674771018185117,8.343000000000001e-16,26757.09277527947,11321.011388179617
BackS035796,30.699,30.7042,7.677e-14,6.786e-14,3.823e-14,0.001,-111.18,1,53.06479859894922,-4.371601767513788,0.3762728399426456,6.786e-16,25026.043123850966,10842.006889197231
BackS035813,30.8375,31.43,8.256e-14,6.73e-14,3.123e-14,-0.0,-110.96,1,53.06479859894922,-4.371601767513788,0.3762728399426456,6.73e-16,25129.947664329815,10887.021346261638
BackS035907,30.89,31.2137,5.273e-14,4.055e-14,1.726e-14,-0.0,-111.63,1,54.3335325762104,-4.447200191369887,0.3808521124727844,4.0550000000000003e-16,29675.93936489928,13012.920349655418
BackS036132,30.6057,31.0138,6.668e-14,6.022e-14,3.593e-14,-0.0,-110.93,1,53.946587537091986,-4.424143793732112,0.379449919432003,6.022e-16,25006.777361570807,10925.122850106167
BackS036156,30.4736,30.7825,5.515e-14,4.133e-14,1.717e-14,-0.0,-111.89,1,53.565114908662345,-4.401413473609545,0.3780723304081272,4.133e-16,30985.646402770086,13488.0696268748
BackS036346,36.1364,32.1284,7.766e-14,6.376e-14,3.018e-14,0.0,-115.31,1,54.20393559928444,-4.43947806256455,0.38038194531035396,6.375999999999999e-16,23877.387884365988,10457.327446644309
BackS036493,36.2218,32.0498,6.679e-14,6.199e-14,3.943e-14,-0.001,-114.89,1,53.69167158889545,-4.408954444156214,0.37852882832447077,6.199e-16,25081.988231840896,10931.3851312017
BackS036547,36.1506,32.1465,8.8e-14,6.699e-14,2.872e-14,0.0,-115.34,1,52.452394691286784,-4.335111241515157,0.37408159626579063,6.699e-16,26268.748971577763,11314.117688208222
BackS036660,36.0909,32.1032,9.225e-14,7.348e-14,3.442e-14,-0.0,-114.86,1,52.331606217616574,-4.327913973692974,0.3736509009377059,7.348e-16,25290.55961888165,10880.265658610917
BackS036723,36.0718,32.0743,6.856e-14,5.767e-14,2.978e-14,-0.0,-113.73,1,53.69167158889545,-4.408954444156214,0.37852882832447077,5.767e-16,26004.457750239624,11333.421424505172
BackS036795,36.0873,32.0094,1.034e-13,8.053e-14,3.501e-14,0.0,-114.38,1,51.618398637137986,-4.2854169885623365,0.37111801947255496,8.053e-16,25369.54370929819,10840.270667989264
BackS036977,35.9281,32.0387,7.041e-14,5.326e-14,2.202e-14,-0.0,-113.84,1,54.07495538370018,-4.4317926839260435,0.379914554840656,5.326e-16,26357.43092201862,11529.303617169759
BackS036991,36.2621,32.1098,4.921e-14,4.979e-14,3.665e-14,0.001,-115.11,1,56.2152133580705,-4.559321490127894,0.3877386442991885,4.979000000000001e-16,23537.92592656599,10508.003601840846
BackS037099,33.0695,34.9712,7.809e-14,6.007e-14,2.556e-14,-0.0,-112.74,1,52.818128994770476,-4.356903782259719,0.3753887118546447,6.007000000000001e-16,27053.240471096247,11692.712121525803
BackS037376,33.0365,35.0428,9.3e-14,7.01e-14,2.908e-14,-0.0,-112.61,1,50.027517886626306,-4.190623218207645,0.36553252021668986,7.010000000000001e-16,30326.995157174944,12763.557710762165
BackS037656,32.8374,34.8779,8.496e-14,6.471e-14,2.66e-14,0.001,-112.67,1,51.85396463205932,-4.299453357296301,0.3719526663717669,6.471e-16,27847.59033561468,11925.88432503875
BackS037711,33.2839,35.1884,1.124e-13,9.402e-14,4.65e-14,-0.001,-112.63,1,51.618398637137986,-4.2854169885623365,0.37111801947255496,9.402e-16,23479.096580984282,10032.49269652599
BackS037993,33.2678,35.0433,6.766e-14,6.118e-14,3.682e-14,-0.0,-112.87,1,53.69167158889545,-4.408954444156214,0.37852882832447077,6.118e-16,25247.48027644051,11003.510883711695
BackS038069,33.0841,35.2162,9.56e-14,7.186e-14,3.013e-14,0.0,-113.99,1,51.26903553299493,-4.264599937470425,0.3698837326678095,7.186e-16,27507.835897982335,11714.864868593688
BackS038240,33.345,35.0218,7.958e-14,7.114e-14,4.088e-14,-0.001,-112.91,1,54.20393559928444,-4.43947806256455,0.38038194531035396,7.114e-16,22604.9753763614,9900.06237611613
BackS038363,33.5791,27.5948,1.156e-13,8.939e-14,3.994e-14,0.0,-110.75,1,50.13789299503585,-4.197199998193249,0.3659171123887464,8.939e-16,26653.578915133712,11229.347760608705
BackS038488,33.5753,27.6392,5.501e-14,4.322e-14,1.973e-14,-0.0,-109.57,1,54.46375074895146,-4.454959334573331,0.38132507817335454,4.322e-16,28489.04895079697,12507.979969057866
BackS038673,33.5793,27.5405,7.965e-14,6.358e-14,2.787e-14,0.001,-111.16,1,53.313782991202345,-4.386437681075225,0.3771673258385854,6.358000000000001e-16,25416.801528286644,11037.46761323465
BackS038809,33.5038,27.4192,8.906e-14,6.775e-14,2.939e-14,0.0,-110.59,1,52.452394691286784,-4.335111241515157,0.37408159626579063,6.775000000000001e-16,26120.995807236573,11250.47945815889
BackS038843,33.7682,27.7844,3.835e-14,3.76e-14,2.593e-14,0.001,-111.13,1,56.35461872287662,-4.567628058758756,0.3882532093551083,3.76e-16,26828.231682730173,11992.782682779178
BackS038848,33.7829,27.4415,1.036e-13,8.475e-14,4.227e-14,-0.0,-110.86,1,51.15362971299943,-4.257723398927402,0.3694769491208089,8.475000000000001e-16,25531.03653542756,10861.04189160168
BackS039020,33.5263,27.7977,7.772e-14,5.93e-14,2.574e-14,-0.0,-109.91,1,51.97255574614066,-4.306519693871633,0.37237358007180155,5.93e-16,28854.450387064964,12371.059466384724
BackS039035,33.9182,27.5693,6.515e-14,6.33e-14,4.206e-14,-0.0,-110.66,1,53.69167158889545,-4.408954444156214,0.37852882832447077,6.33e-16,24821.094206861813,10817.680705575056
BackS039362,33.9685,27.7458,5.446e-14,4.084e-14,1.696e-14,0.001,-110.06,1,54.59459459459459,-4.462755758945321,0.38180086447376815,4.084e-16,29045.526540376606,12768.207994242961
BackS039707,26.3913,28.6777,5.091e-14,3.838e-14,1.627e-14,0.0,-108.96,1,54.46375074895146,-4.454959334573331,0.38132507817335454,3.8380000000000004e-16,30232.06742634236,13273.243850469731
BackS039777,26.4478,28.614,8.462e-14,6.428e-14,2.711e-14,-0.0,-110.56,1,51.97255574614066,-4.306519693871633,0.37237358007180155,6.428e-16,27714.19184985835,11882.184926006736
BackS039929,26.4474,28.6138,4.554e-14,4.477e-14,3.095e-14,0.0,-110.37,1,54.59459459459459,-4.462755758945321,0.38180086447376815,4.477000000000001e-16,27741.412705170806,12194.928777805604
BackS039969,26.4355,28.6154,3.339e-14,2.513e-14,1.058e-14,-0.0,-109.64,1,56.63551401869159,-4.584365406392532,0.3892918262397843,2.513e-16,32190.005619930922,14428.097033790147
BackS040017,26.4734,28.6106,6.643e-14,5.846e-14,3.199e-14,-0.0,-111.03,1,53.43915343915343,-4.39390796912071,0.3776185031129955,5.846e-16,26279.470467873558,11425.738746244506
BackS040020,26.461,28.6153,7.183e-14,6.224e-14,3.437e-14,0.0,-110.86,1,53.43915343915343,-4.39390796912071,0.3776185031129955,6.223999999999999e-16,25468.96071032108,11073.346838180845
BackS040061,26.4696,28.6108,4.728e-14,4.064e-14,2.151e-14,-0.0,-110.81,1,56.35461872287662,-4.567628058758756,0.3882532093551083,4.064e-16,25805.312397679772,11535.516291437767
BackS040072,26.4682,28.6188,3.459e-14,3.131e-14,1.81e-14,-0.0,-110.72,1,56.35461872287662,-4.567628058758756,0.3882532093551083,3.131e-16,29399.804115502484,13142.329537151863
BackS040113,26.4075,28.6292,5.574e-14,4.271e-14,1.861e-14,0.001,-109.5,1,54.07495538370018,-4.4317926839260435,0.379914554840656,4.2710000000000003e-16,29433.294260038943,12874.751981006033
BackS040136,26.483,28.6063,7.152e-14,5.637e-14,2.506e-14,0.0,-110.82,1,52.21137277426766,-4.320749777750503,0.37322267890764116,5.637e-16,29113.94744581787,12510.774990224189
BackS040158,26.4906,28.6065,8.278e-14,6.557e-14,2.894e-14,-0.001,-110.76,1,51.5014164305949,-4.278446519896433,0.37070425041140365,6.557000000000001e-16,28341.585897776233,12096.708303580277
BackS040202,26.4977,28.6055,1.029e-13,8.197e-14,3.647e-14,-0.001,-110.77,1,51.26903553299493,-4.264599937470425,0.3698837326678095,8.197000000000001e-16,25755.652905814026,10968.656149942522
BackS040216,26.4078,28.6172,4.377e-14,4.133e-14,2.677e-14,-0.001,-109.76,1,54.990925589836664,-4.486371425509481,0.38324537089071503,4.133e-16,28098.39960629333,12398.583711353047
BackS040425,26.3657,28.7038,5.58e-14,4.554e-14,2.205e-14,-0.001,-109.04,1,54.7260686333534,-4.470589733826027,0.3822794936546394,4.554000000000001e-16,27258.918423356845,11997.847548926273
BackS040671,36.8031,37.1768,1.002e-13,8.851e-14,4.771e-14,-0.001,-112.16,1,53.565114908662345,-4.401413473609545,0.3780723304081272,8.851000000000001e-16,21173.71644696145,9216.930897100421
BackS040753,36.8136,37.1591,8.98e-14,7.922e-14,4.41e-14,-0.0,-112.16,1,53.313782991202345,-4.386437681075225,0.3771673258385854,7.922e-16,22770.03721543415,9888.087139438112
BackS040893,36.8248,37.2074,7.763e-14,6.185e-14,2.791e-14,0.001,-111.91,1,53.565114908662345,-4.401413473609545,0.3780723304081272,6.185e-16,25329.313029880424,11025.864469859558
BackS041025,36.8083,37.2422,3.426e-14,3.499e-14,2.657e-14,0.001,-112.03,1,57.06214689265536,-4.609786632130085,0.39087385709666356,3.499e-16,26493.217975118183,11922.953098150012
BackS041085,36.8811,37.0809,8.693e-14,7.082e-14,3.328e-14,-0.0,-111.88,1,51.97255574614066,-4.306519693871633,0.37237358007180155,7.082e-16,26403.542063761393,11320.256827363122
BackS041120,36.7179,37.2189,7.086e-14,5.756e-14,2.804e-14,0.001,-112.13,1,53.818827708703374,-4.41653113273981,0.37898801766388607,5.756e-16,25803.22806677804,11259.360546711032
BackS041175,36.7045,36.9951,1.064e-13,8.026e-14,3.34e-14,0.0,-112.14,1,50.69715560513106,-4.230524061868216,0.3678725845344887,8.026000000000001e-16,27070.0084518623,11465.73156651172
BackS041221,36.5928,37.048,9.873e-14,8.274e-14,4.089e-14,0.001,-112.36,1,52.94117647058823,-4.364235654344815,0.37582949110584285,8.274e-16,22857.2729552118,9890.766695008682
BackS041312,36.6434,37.0306,8.901e-14,7.489e-14,3.833e-14,0.0,-112.25,1,52.818128994770476,-4.356903782259719,0.3753887118546447,7.489e-16,24229.039255784293,10472.060872031776
BackS041420,36.9398,25.8886,9.027e-14,7.206e-14,3.382e-14,0.0,-112.55,1,52.818128994770476,-4.356903782259719,0.3753887118546447,7.206e-16,24700.229015978948,10675.7143392182
BackS041573,36.9492,25.9311,7.012e-14,5.53e-14,2.426e-14,-0.0,-113.52,1,54.20393559928444,-4.43947806256455,0.38038194531035396,5.53e-16,25638.841826051957,11228.772830016973
BackS041675,36.9806,25.9655,8.611e-14,6.607e-14,2.706e-14,-0.0,-113.95,1,51.38496325607689,-4.271507573983118,0.3702928273144825,6.607000000000001e-16,28460.600528223713,12134.025969658658
BackS041807,36.8937,25.9239,9.178e-14,7.055e-14,3.028e-14,0.001,-112.1,1,52.21137277426766,-4.320749777750503,0.37322267890764116,7.055e-16,26024.152910965186,11183.035965363128
BackS041823,36.9065,25.9304,7.609e-14,6.006e-14,2.654e-14,0.0,-112.24,1,53.313782991202345,-4.386437681075225,0.3771673258385854,6.006e-16,26151.01173140587,11356.304793798698
BackS041829,36.9878,25.9413,9.105e-14,7.985e-14,4.523e-14,-0.0,-113.59,1,53.313782991202345,-4.386437681075225,0.3771673258385854,7.985e-16,22680.033892735028,9849.002412027801
BackS041833,36.904,25.9074,7.168e-14,6.01e-14,2.972e-14,0.0,-111.95,1,53.43915343915343,-4.39390796912071,0.3776185031129955,6.01e-16,25918.435292496208,11268.768551692487
BackS041841,36.9863,25.9417,1.02e-13,8.101e-14,3.807e-14,-0.001,-113.56,1,51.97255574614066,-4.306519693871633,0.37237358007180155,8.101e-16,24687.14324335757,10584.367853897627
BackS041843,36.9838,25.9461,6.551e-14,5.61e-14,3.05e-14,-0.0,-113.72,1,54.7260686333534,-4.470589733826027,0.3822794936546394,5.61e-16,24559.736470892796,10809.818989996795
BackS041957,36.8817,25.9113,7.281e-14,5.771e-14,2.582e-14,-0.0,-112.16,1,52.94117647058823,-4.364235654344815,0.37582949110584285,5.771e-16,27368.855439419654,11843.012260961592
BackS042017,36.879,25.9154,3.631e-14,3.589e-14,2.54e-14,-0.001,-112.29,1,56.63551401869159,-4.584365406392532,0.3892918262397843,3.5889999999999997e-16,26935.842727516254,12073.093653605556
BackS042025,36.865,25.9002,5.626e-14,4.599e-14,2.22e-14,0.001,-112.15,1,54.46375074895146,-4.454959334573331,0.38132507817335454,4.599e-16,27617.771235323202,12125.44967710414
BackS042039,37.0449,25.9834,6.572e-14,5.965e-14,3.628e-14,0.0,-113.72,1,53.818827708703374,-4.41653113273981,0.37898801766388607,5.965e-16,25347.1543603296,11060.350628901977
BackS042079,37.0792,26.0528,5.132e-14,5.11e-14,3.64e-14,0.0,-114.02,1,55.12431776834445,-4.494319694122645,0.3837326646257598,5.11e-16,25039.73353120406,11062.97618867235
BackS042088,37.0683,26.0598,5.5e-14,4.563e-14,2.218e-14,0.0,-113.89,1,54.85817742908872,-4.478461531156368,0.3827609882181453,4.562999999999999e-16,26986.3407651944,11892.83282037879
BackS042159,36.8542,25.8964,9.534e-14,7.253e-14,2.971e-14,0.0,-112.03,1,50.58430717863105,-4.223799907450553,0.3674771018185117,7.253e-16,28697.311213698078,12141.924004560216
BackS042171,36.8425,25.874,6.779e-14,6.257e-14,3.796e-14,0.0,-111.94,1,53.818827708703374,-4.41653113273981,0.37898801766388607,6.257000000000001e-16,24748.641013771146,10799.186500775053
BackS042218,37.0779,26.0362,8.237e-14,6.237e-14,2.654e-14,-0.0,-114.04,1,52.94117647058823,-4.364235654344815,0.37582949110584285,6.237000000000001e-16,26326.571259264223,11391.996530606708
BackS042234,36.8065,25.8018,4.926e-14,4.135e-14,2.08e-14,-0.0,-111.53,1,56.49471721566189,-4.5759759279173045,0.3887709281212506,4.135e-16,25338.113610715885,11341.770358828397
BackS042279,36.937,25.86,6.285e-14,4.771e-14,2.005e-14,0.0,-112.52,1,54.3335325762104,-4.447200191369887,0.3808521124727844,4.771e-16,27358.683546463715,11996.802038309086
