Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG0694,11.5247,-7.8254,2.83E-17,2.28E-17,9.71E-18,68.9951,-1137.36
RightDG0695,11.6067,-7.8001,1.42E-17,1.22E-17,5.19E-18,67.6352,-1137.56
RightDG0724,-18.4919,-14.6215,4.03E-17,3.11E-17,1.53E-17,136.7092,-663.23
RightDG0775,1.5235,32.4767,1.31E-17,1.05E-17,4.60E-18,117.1936,-1231.31
RightDG0776,1.5935,32.4338,1.73E-17,1.44E-17,6.56E-18,56.4934,-1230.98
RightDG0777,1.6551,32.4763,1.58E-17,1.18E-17,5.51E-18,52.8966,-1231.07
RightDG0778,1.6045,32.548,1.72E-17,1.41E-17,5.92E-18,58.5484,-1231.58
RightDG0779,1.6101,32.3147,1.14E-17,9.66E-18,4.40E-18,68.7861,-1231.1
RightDG0780,1.3916,32.4183,1.65E-17,1.36E-17,6.05E-18,66.2001,-1231.24
RightDG0813,33.6804,-2.1738,5.97E-17,4.88E-17,2.32E-17,172.7818,-520.93
RightDG0871,-0.1015,21.892,2.95E-17,2.15E-17,6.92E-18,160.6402,-1681.21
RightDG0872,-0.0556,21.6881,9.04E-18,8.08E-18,3.32E-18,36.7411,-1681.1
RightDG0873,0.0423,22.0351,1.08E-17,8.36E-18,3.78E-18,46.0265,-1680.9
RightDG0874,0.0112,21.6873,9.65E-18,8.13E-18,3.42E-18,35.6753,-1681.09
RightDG0875,-0.1509,21.8894,7.80E-18,6.07E-18,3.15E-18,84.525,-1680.93
RightDG0876,0.0224,22.2693,9.50E-18,8.30E-18,3.84E-18,38.2969,-1680.95
RightDG0877,0.0856,22.1691,1.05E-17,7.82E-18,3.81E-18,36.527,-1681.47
RightDG0878,0.2435,21.9359,9.82E-18,7.72E-18,3.37E-18,46.9041,-1681.08
RightDG0879,-0.2299,21.6312,9.63E-18,8.74E-18,3.85E-18,45.8754,-1681.29
RightDG0880,-0.1172,21.5438,9.41E-18,8.15E-18,3.72E-18,42.9335,-1680.88
RightDG0881,-0.3573,22.2414,8.99E-18,7.45E-18,3.70E-18,44.3928,-1681.27
RightDG0882,-0.329,21.9956,9.34E-18,7.56E-18,3.86E-18,41.7299,-1680.96
RightDG0883,-0.0313,22.1447,6.53E-18,5.31E-18,2.50E-18,65.2896,-1681.14
RightDG0884,-0.451,21.9878,9.96E-18,8.96E-18,4.21E-18,45.7193,-1681.04
RightDG0885,0.0962,21.8349,6.61E-18,5.45E-18,2.42E-18,40.1304,-1681.09
RightDG0886,-0.0344,21.8464,6.96E-18,6.04E-18,2.68E-18,96.4189,-1681.39
RightDG0887,-0.1438,21.9824,9.61E-18,9.51E-18,3.91E-18,42.1649,-1681.27
RightDG0888,-0.2182,21.6484,9.02E-18,7.82E-18,3.52E-18,42.6643,-1680.95
RightDG0889,-0.1638,21.7331,1.37E-17,1.11E-17,5.24E-18,44.6714,-1681.13
RightDG0890,-0.2504,22.0687,9.71E-18,7.38E-18,3.72E-18,38.9787,-1681.21
RightDG0891,-0.0493,22.096,9.89E-18,8.53E-18,3.95E-18,47.8102,-1681.2
RightDG0892,-0.3068,21.738,9.98E-18,8.88E-18,4.30E-18,44.0157,-1680.82
RightDG0893,-0.0221,21.5895,7.10E-18,5.77E-18,2.49E-18,57.2912,-1680.91
RightDG0894,0.1036,22.1541,1.07E-17,9.10E-18,3.91E-18,38.4648,-1681.14
RightDG0895,-0.0321,21.9206,6.77E-18,5.49E-18,2.29E-18,51.4437,-1680.83
RightDG0896,-1.3878,43.0211,3.62E-17,3.16E-17,9.87E-18,124.8641,-1353.21
RightDG0897,-1.5356,43.3266,1.47E-17,1.13E-17,5.77E-18,60.5648,-1353.37
RightDG0898,-1.2378,42.8259,9.21E-18,7.69E-18,3.93E-18,62.4087,-1353.16
RightDG0899,-1.4254,43.3723,1.34E-17,1.14E-17,4.79E-18,44.3371,-1353.29
RightDG0900,-1.198,43.1591,1.49E-17,1.06E-17,5.04E-18,54.8358,-1353.28
RightDG0901,-1.2206,43.123,1.30E-17,1.09E-17,4.77E-18,48.7327,-1353.57
RightDG0902,-1.4722,42.7463,1.28E-17,9.93E-18,5.36E-18,47.8514,-1353.15
RightDG0903,-1.5288,43.2714,1.50E-17,1.15E-17,5.20E-18,55.5151,-1353.46
RightDG0904,-1.6221,43.1901,1.36E-17,1.07E-17,4.73E-18,60.33,-1353.67
RightDG0905,-1.3616,42.6579,1.26E-17,1.02E-17,4.81E-18,44.1397,-1353.44
RightDG0906,-1.2057,43.1276,1.37E-17,1.22E-17,5.19E-18,61.9316,-1353.41
RightDG0907,-1.5992,43.1444,1.30E-17,1.06E-17,4.53E-18,45.3075,-1353.05
RightDG0925,-24.6841,10.2779,4.65E-17,3.41E-17,1.23E-17,132.2359,-1321.04
RightDG0926,-24.5959,10.5226,1.69E-17,1.47E-17,6.83E-18,58.783,-1321.41
RightDG0927,-24.8121,10.3005,1.58E-17,1.26E-17,6.03E-18,48.9782,-1321.28
RightDG0928,-24.4673,10.3321,1.70E-17,1.37E-17,6.37E-18,58.3699,-1321.71
RightDG0929,-24.5535,9.9746,1.82E-17,1.46E-17,6.09E-18,69.2714,-1321.01
RightDG0930,-24.425,10.0136,1.71E-17,1.36E-17,5.44E-18,44.03,-1321.41
RightDG0931,-24.4489,10.4049,1.56E-17,1.25E-17,5.62E-18,54.1847,-1321.12
RightDG0932,-24.7901,10.2342,1.49E-17,1.24E-17,5.95E-18,53.9644,-1321.1
RightDG0933,-24.6602,10.3217,1.68E-17,1.36E-17,5.54E-18,50.6853,-1321.2
RightDG0934,-24.9579,10.3417,1.48E-17,1.14E-17,5.87E-18,55.5959,-1321.55
RightDG0935,-24.9353,10.289,1.08E-17,9.60E-18,4.17E-18,68.1155,-1321.14
RightDG0936,-24.7115,10.4699,1.63E-17,1.36E-17,5.83E-18,53.3913,-1321.61
RightDG0937,-24.8638,10.468,2.27E-17,1.83E-17,7.07E-18,57.4392,-1321.69
RightDG0938,-24.8848,10.3773,1.64E-17,1.36E-17,6.62E-18,63.5101,-1321.36
RightDG1022,-12.6521,28.9721,1.28E-17,9.47E-18,4.75E-18,48.8058,-1582.43
RightDG1023,-12.6902,29.0083,1.19E-17,9.18E-18,4.01E-18,55.1468,-1582.67
RightDG1032,19.9872,-31.0241,6.56E-17,5.48E-17,2.15E-17,437.0754,-475.36
RightDG1033,20.2021,-30.4899,1.10E-16,8.63E-17,3.90E-17,132.4042,-474.98
RightDG1034,20.3857,-30.8837,1.21E-16,9.13E-17,4.15E-17,173.5206,-474.75
RightDG1035,20.49,-31.2959,1.16E-16,9.30E-17,4.25E-17,153.7293,-475.01
RightDG1036,20.0389,-30.7768,1.05E-16,8.19E-17,3.39E-17,163.4755,-474.98
RightDG1037,19.5828,-31.6302,1.15E-16,9.03E-17,4.31E-17,164.793,-475
RightDG1038,19.7167,-30.2479,1.10E-16,9.57E-17,3.90E-17,157.3064,-475.21
RightDG1039,19.6584,-30.5126,9.88E-17,7.83E-17,3.47E-17,158.1648,-475.35
RightDG1040,19.407,-30.4914,1.18E-16,8.67E-17,3.78E-17,171.1029,-474.97
RightDG1041,17.4501,-15.9089,5.62E-18,4.30E-18,2.18E-18,38.9427,-1845.69
RightDG1069,-0.9154,27.1774,5.77E-17,4.40E-17,1.50E-17,160.4158,-1126.79
RightDG1070,-0.7144,27.0937,2.24E-17,1.80E-17,8.06E-18,87.1457,-1127.15
RightDG1071,-0.6897,27.3279,2.25E-17,1.83E-17,8.59E-18,77.1937,-1127.18
RightDG1072,-1.1286,27.6009,2.11E-17,1.73E-17,7.02E-18,55.3663,-1126.89
RightDG1073,-1.1704,27.0207,1.42E-17,1.11E-17,5.56E-18,67.9163,-1127.02
RightDG1074,-1.1749,26.8656,2.09E-17,1.69E-17,7.39E-18,54.3545,-1127
RightDG1075,-0.9714,27.6911,1.88E-17,1.57E-17,7.17E-18,57.9059,-1126.83
RightDG1076,-0.739,26.9887,2.16E-17,1.76E-17,7.62E-18,84.4262,-1127.16
RightDG1077,-0.9848,27.4802,1.39E-17,1.10E-17,5.55E-18,101.4039,-1126.99
RightDG1078,-1.0109,27.2515,3.15E-17,2.30E-17,9.77E-18,76.405,-1126.85
RightDG1079,-0.6902,26.7871,1.33E-17,1.10E-17,4.83E-18,89.6334,-1126.98
RightDG1080,-0.6798,27.1113,2.20E-17,1.93E-17,7.92E-18,71.9222,-1127.25
RightDG1081,-1.3321,27.0423,1.90E-17,1.72E-17,7.68E-18,61.442,-1127.28
RightDG1082,-0.5082,27.0965,2.11E-17,1.64E-17,8.05E-18,78.0859,-1127.14
RightDG1083,-0.5482,27.3596,2.89E-17,2.49E-17,9.44E-18,58.0521,-1127.2
RightDG1084,-0.8152,27.4311,2.03E-17,1.62E-17,7.17E-18,72.7643,-1127.1
RightDG1085,-0.8665,27.3464,1.47E-17,1.19E-17,5.80E-18,72.1599,-1127.21
RightDG1086,-0.6004,27.6853,2.12E-17,1.75E-17,7.91E-18,77.1017,-1127.29
RightDG1087,-0.7088,27.058,2.16E-17,1.64E-17,8.41E-18,75.7704,-1127.18
RightDG1088,-0.7213,27.6221,3.02E-17,2.37E-17,9.43E-18,67.5822,-1127.21
RightDG1089,-0.8036,27.3176,2.92E-17,2.08E-17,9.16E-18,63.8506,-1127.19
RightDG1150,-23.4674,-30.1937,3.66E-17,2.65E-17,1.31E-17,120.9101,-688.62
RightDG1152,-39.4718,-21.1116,7.09E-18,6.06E-18,2.89E-18,41.8373,-1572.08
RightDG1153,-12.4744,15.4741,1.44E-17,1.36E-17,6.06E-18,69.4827,-1255.34
RightDG1154,-12.48,15.5204,1.64E-17,1.42E-17,6.13E-18,67.5309,-1255.27
RightDG1155,-12.5835,15.491,1.71E-17,1.42E-17,6.42E-18,72.4145,-1255.47
RightDG1156,-12.5838,15.5069,1.65E-17,1.37E-17,6.65E-18,56.9098,-1255.42
RightDG1157,-7.9443,-40.362,5.00E-17,4.02E-17,1.46E-17,163.3609,-1189.62
RightDG1158,-7.9976,-40.7798,1.89E-17,1.50E-17,6.52E-18,59.3049,-1189.95
RightDG1159,-7.7402,-40.2443,2.02E-17,1.35E-17,6.96E-18,65.398,-1190
RightDG1160,-7.9767,-40.3565,1.91E-17,1.64E-17,6.49E-18,57.2832,-1189.86
RightDG1161,-8.1767,-40.3888,1.80E-17,1.63E-17,7.12E-18,65.1817,-1190.05
RightDG1162,-7.7575,-40.374,1.76E-17,1.58E-17,6.25E-18,57.7133,-1190.09
RightDG1163,-8.0975,-40.2599,1.99E-17,1.61E-17,7.70E-18,74.5603,-1190.04
RightDG1164,-7.8069,-40.1437,1.91E-17,1.50E-17,7.42E-18,56.1965,-1189.85
RightDG1165,-7.7851,-40.2282,1.68E-17,1.50E-17,7.29E-18,58.189,-1190.07
RightDG1166,-7.7911,-40.5922,2.09E-17,1.58E-17,8.57E-18,71.9558,-1189.69
RightDG1167,-7.8403,-40.3436,1.93E-17,1.54E-17,6.71E-18,55.2755,-1189.69
RightDG1197,6.7481,16.4275,1.43E-17,1.20E-17,5.67E-18,56.6739,-1349.57
RightDG1198,6.7795,16.3634,1.45E-17,1.18E-17,4.98E-18,59.5348,-1349.77
RightDG1199,6.901,16.4238,1.57E-17,1.32E-17,6.05E-18,50.638,-1349.37
RightDG1200,6.7244,16.425,1.03E-17,8.48E-18,3.55E-18,56.6975,-1349.46
RightDG1249,-32.5994,-27.5004,1.62E-16,1.15E-16,4.26E-17,343.6487,-624.95
RightDG1250,-33.232,-27.6554,5.79E-17,4.51E-17,2.10E-17,108.2423,-625.19
RightDG1251,-32.3055,-27.8931,6.16E-17,4.95E-17,2.19E-17,125.2643,-625.03
RightDG1252,-32.8116,-27.3255,4.23E-17,3.32E-17,1.37E-17,126.8696,-624.96
RightDG1253,-32.7469,-27.285,5.73E-17,4.18E-17,2.11E-17,104.5368,-625.25
RightDG1254,-33.0102,-27.2955,5.60E-17,4.48E-17,1.92E-17,115.6054,-624.87
RightDG1255,-32.903,-27.8426,8.89E-17,6.63E-17,2.68E-17,92.6532,-624.87
RightDG1256,-32.9727,-27.3336,5.84E-17,4.36E-17,2.00E-17,109.8151,-625.02
RightDG1257,-32.4007,-27.5849,5.55E-17,4.37E-17,2.10E-17,129.4197,-625.02
RightDG1258,-32.3469,-26.9369,5.76E-17,4.41E-17,2.18E-17,112.3561,-624.94
RightDG1283,-13.9691,-17.3011,2.33E-17,1.71E-17,7.53E-18,65.4771,-1053.5
RightDG1284,-14.0703,-17.3057,2.36E-17,1.85E-17,8.44E-18,67.4934,-1053.34
RightDG1310,9.5649,13.0481,1.33E-16,1.14E-16,5.03E-17,275.3188,-344.34
RightDG1403,12.3805,-3.6287,1.04E-17,8.76E-18,3.46E-18,108.1472,-1342.68
RightDG1404,12.3265,-3.6909,1.53E-17,1.08E-17,5.11E-18,48.347,-1342.46
RightDG1405,12.2873,-3.7059,1.55E-17,1.38E-17,6.78E-18,49.183,-1342.52
RightDG1406,12.489,-3.7011,1.69E-17,1.42E-17,6.42E-18,57.1813,-1342.6
RightDG1407,12.3193,-3.4817,1.11E-17,9.03E-18,4.01E-18,64.037,-1342.98
RightDG1408,12.2527,-3.5675,1.62E-17,1.22E-17,6.10E-18,60.8502,-1342.83
RightDG1409,12.29,-3.4708,1.55E-17,1.32E-17,5.85E-18,62.6989,-1342.68
RightDG1410,12.2929,-3.6244,1.49E-17,1.34E-17,5.95E-18,58.0441,-1342.62
RightDG1411,12.5127,-3.6021,1.70E-17,1.43E-17,6.52E-18,59.899,-1342.51
RightDG1440,9.1425,2.9009,1.66E-17,1.24E-17,5.87E-18,53.134,-1288.85
RightDG1441,9.1703,2.9551,1.22E-17,8.90E-18,4.01E-18,72.8229,-1288.62
TopDG0021,7.6013,-32.1532,8.97E-18,7.13E-18,3.24E-18,98.8103,-1409.71
TopDG0022,7.4543,-32.2182,1.27E-17,1.09E-17,5.36E-18,56.0387,-1409.36
TopDG0023,7.6233,-32.175,1.24E-17,1.08E-17,4.53E-18,42.3255,-1409.6
TopDG0024,7.6874,-32.0909,1.31E-17,1.03E-17,5.14E-18,50.5196,-1409.65
TopDG0025,7.4493,-32.1382,1.29E-17,1.02E-17,4.56E-18,60.5783,-1409.64
TopDG0026,7.6066,-31.9642,1.15E-17,1.04E-17,4.60E-18,48.3731,-1409.66
TopDG0027,7.5895,-32.1194,1.32E-17,9.89E-18,4.46E-18,49.4496,-1409.41
TopDG0028,7.5734,-32.0983,9.57E-18,7.53E-18,3.36E-18,60.3018,-1409.51
TopDG0042,-19.9875,-19.3332,1.82E-17,1.48E-17,6.97E-18,168.3636,-944.19
TopDG0043,-19.7876,-19.1651,2.60E-17,2.07E-17,1.01E-17,75.4478,-944.42
TopDG0044,-19.7736,-19.414,2.80E-17,2.18E-17,1.06E-17,70.7452,-944.07
TopDG0045,-19.9369,-19.1971,2.84E-17,2.10E-17,1.00E-17,94.9568,-943.82
TopDG0046,-20.0134,-19.6172,2.51E-17,2.30E-17,1.04E-17,76.3862,-944.21
TopDG0047,-20.1918,-19.3143,2.44E-17,2.08E-17,9.14E-18,69.6602,-944.08
TopDG0048,-19.9702,-19.4957,2.85E-17,2.16E-17,9.94E-18,76.7446,-944.05
TopDG0049,-19.8466,-19.1979,2.93E-17,2.17E-17,1.02E-17,88.5434,-943.98
TopDG0130,8.909,9.4362,8.94E-18,7.01E-18,3.31E-18,52.9893,-1537.51
TopDG0131,6.0177,-30.1276,5.85E-17,4.74E-17,1.63E-17,154.4269,-1083.88
TopDG0132,5.9424,-29.8589,2.13E-17,1.76E-17,8.29E-18,69.635,-1083.96
TopDG0133,5.8808,-30.2956,2.24E-17,1.92E-17,8.99E-18,63.7184,-1084.01
TopDG0134,5.7948,-30.3881,2.32E-17,1.71E-17,7.91E-18,63.1176,-1084.08
TopDG0135,5.9886,-30.3362,2.25E-17,2.04E-17,8.42E-18,80.2364,-1083.93
TopDG0136,6.2166,-30.2134,2.16E-17,1.88E-17,8.32E-18,64.5408,-1083.79
TopDG0137,5.8394,-29.9556,2.22E-17,1.82E-17,8.37E-18,68.6872,-1083.5
TopDG0138,6.035,-30.5557,2.19E-17,1.90E-17,7.70E-18,58.3175,-1084.08
TopDG0139,6.0178,-29.8039,2.55E-17,2.13E-17,9.52E-18,71.1596,-1083.85
TopDG0140,6.1931,-30.0578,2.31E-17,2.06E-17,8.77E-18,82.3084,-1083.9
TopDG0141,5.7103,-29.9666,2.51E-17,1.92E-17,8.97E-18,69.9406,-1084.11
TopDG0142,5.7418,-29.907,2.24E-17,1.75E-17,8.50E-18,63.0246,-1083.99
TopDG0143,6.384,-30.0413,1.51E-17,1.27E-17,5.82E-18,73.0071,-1083.58
TopDG0144,5.9761,-29.7118,2.10E-17,1.79E-17,8.59E-18,73.3011,-1083.89
TopDG0256,44.7506,35.5273,1.75E-17,1.56E-17,7.08E-18,80.7411,-950.82
TopDG0448,-6.8976,-18.7849,1.20E-17,9.68E-18,4.43E-18,182.1581,-1209.91
TopDG0449,-6.9097,-18.9978,1.78E-17,1.45E-17,6.16E-18,60.6717,-1209.82
TopDG0450,-6.9103,-18.7443,1.68E-17,1.46E-17,7.09E-18,51.7931,-1209.78
TopDG0451,-6.8247,-18.6586,2.80E-17,2.07E-17,8.24E-18,64.1888,-1209.72
TopDG0452,-6.9068,-18.9768,2.12E-17,1.64E-17,6.40E-18,65.498,-1209.73
TopDG0453,-6.99,-18.6194,1.29E-17,1.07E-17,5.00E-18,71.1918,-1209.81
TopDG0454,-6.8054,-18.9819,1.81E-17,1.42E-17,7.76E-18,64.6535,-1209.84
TopDG0455,-7.0216,-18.8949,2.04E-17,1.62E-17,8.02E-18,65.1507,-1209.66
TopDG0456,-7.0198,-18.7095,1.87E-17,1.54E-17,6.74E-18,60.2832,-1209.5
TopDG0614,43.3304,30.5438,7.68E-18,6.35E-18,3.05E-18,47.8205,-1660.48
TopDG0620,14.7327,33.48,5.37E-17,4.46E-17,1.71E-17,288.1275,-525.7
TopDG0621,14.7788,33.6453,8.35E-17,6.25E-17,2.56E-17,122.3323,-525.55
TopDG0622,14.4137,33.6895,7.70E-17,5.96E-17,2.75E-17,120.6499,-525.57
TopDG0623,15.0001,32.9964,7.99E-17,6.29E-17,2.55E-17,111.9583,-525.46
TopDG0624,14.6499,33.3886,8.66E-17,6.76E-17,3.17E-17,123.91,-525.45
TopDG0625,14.7752,33.7976,8.92E-17,7.02E-17,3.26E-17,158.59,-525.57
TopDG0626,14.6253,33.4692,7.76E-17,6.18E-17,2.91E-17,164.702,-525.33
TopDG0663,0.0521,-19.9097,7.80E-18,6.67E-18,3.12E-18,49.8639,-1606.19
TopDG0696,-41.783,31.8793,8.51E-18,6.60E-18,3.00E-18,128.7427,-1472.1
TopDG0697,-41.8542,31.7377,1.19E-17,9.76E-18,4.72E-18,47.6781,-1472.26
TopDG0698,-41.8244,31.8085,1.18E-17,1.01E-17,4.00E-18,40.0279,-1471.74
TopDG0699,-41.766,31.8214,1.24E-17,1.04E-17,4.74E-18,56.0868,-1472.02
TopDG0700,-41.7966,31.8316,1.22E-17,1.08E-17,4.62E-18,62.9052,-1471.86
TopDG0701,-41.9071,31.9365,1.14E-17,9.84E-18,4.41E-18,47.7776,-1472.16
TopDG0702,-41.7415,31.6955,1.28E-17,1.09E-17,4.57E-18,56.5049,-1472.12
TopDG0703,-41.8921,31.7184,1.78E-17,1.32E-17,5.72E-18,53.1026,-1472.38
TopDG0704,-41.9309,31.9367,1.31E-17,1.15E-17,5.61E-18,57.0361,-1471.85
TopDG0705,-13.1305,-33.095,8.77E-17,6.56E-17,2.89E-17,166.1062,-438.78
TopDG0734,23.2089,23.1661,5.95E-18,5.48E-18,2.33E-18,109.1082,-1711.93
TopDG0735,23.2749,23.1973,9.70E-18,8.48E-18,4.02E-18,40.8909,-1711.98
TopDG0736,23.0411,23.171,1.06E-17,8.93E-18,4.15E-18,47.966,-1711.85
TopDG0737,23.2322,23.0335,1.07E-17,8.17E-18,3.88E-18,43.7813,-1711.86
TopDG0738,23.0241,23.1394,1.02E-17,7.78E-18,4.06E-18,49.7873,-1711.98
TopDG0739,23.2468,23.13,9.30E-18,7.98E-18,3.72E-18,36.563,-1711.87
TopDG0740,23.2577,23.1074,1.06E-17,8.72E-18,4.38E-18,49.7036,-1711.8
TopDG0741,23.0307,23.1789,1.37E-17,1.08E-17,4.49E-18,51.2136,-1711.7
TopDG0742,23.1038,22.9957,1.02E-17,8.01E-18,4.00E-18,49.8779,-1711.96
TopDG0746,-43.8186,-11.6304,1.87E-17,1.60E-17,7.11E-18,81.4142,-923.51
TopDG0747,-43.7019,-11.5642,2.66E-17,2.38E-17,1.08E-17,73.0063,-923.28
TopDG0762,22.7403,-37.6897,8.61E-18,7.19E-18,3.24E-18,72.7761,-1390.63
TopDG0763,22.5178,-37.6306,1.28E-17,1.04E-17,4.31E-18,40.8936,-1390.93
TopDG0764,22.6363,-37.5025,1.27E-17,1.00E-17,4.52E-18,51.5878,-1390.68
TopDG0765,22.6772,-37.7526,9.46E-18,7.63E-18,3.48E-18,53.07,-1390.7
TopDG0766,22.7755,-37.7305,1.39E-17,1.19E-17,5.52E-18,54.4267,-1391.18
TopDG0767,22.9464,-37.9306,9.17E-18,8.03E-18,3.56E-18,54.9025,-1390.89
TopDG0768,22.9347,-37.574,1.31E-17,1.06E-17,4.51E-18,46.927,-1391.07
TopDG0769,22.7172,-37.7849,1.36E-17,1.04E-17,4.21E-18,43.1918,-1390.86
TopDG0770,22.7242,-37.684,1.15E-17,1.02E-17,4.71E-18,45.9736,-1390.64
TopDG0848,13.2558,-13.5737,5.55E-17,3.94E-17,1.53E-17,194.4051,-1084.57
TopDG0849,13.1795,-13.8208,2.19E-17,1.69E-17,7.94E-18,79.082,-1084.88
TopDG0850,13.196,-13.6669,2.05E-17,1.72E-17,7.57E-18,80.592,-1084.58
TopDG0851,12.9054,-13.2553,2.09E-17,1.88E-17,8.03E-18,63.9686,-1084.7
TopDG0852,13.2258,-13.6414,1.39E-17,1.19E-17,5.05E-18,155.5919,-1084.49
TopDG0853,13.5443,-13.9737,1.94E-17,1.61E-17,7.30E-18,60.1293,-1085.03
TopDG0854,13.7461,-13.3804,2.13E-17,1.81E-17,7.10E-18,75.6812,-1084.47
TopDG0855,12.8937,-13.5736,1.46E-17,1.21E-17,5.60E-18,75.7985,-1084.74
TopDG0856,13.0615,-13.9098,1.35E-17,1.08E-17,4.79E-18,69.5379,-1084.78
TopDG0857,13.0565,-13.8244,1.99E-17,1.49E-17,7.67E-18,62.7022,-1084.8
TopDG0858,13.58,-13.8147,2.06E-17,1.78E-17,7.49E-18,77.5785,-1084.96
TopDG0859,13.3224,-13.7545,1.47E-17,1.12E-17,5.50E-18,69.5676,-1084.9
TopDG0860,12.8751,-13.4618,2.06E-17,1.62E-17,6.74E-18,52.3101,-1084.93
TopDG0861,13.5065,-13.2844,1.28E-17,1.08E-17,4.55E-18,76.931,-1084.8
TopDG0862,13.0673,-13.6794,1.22E-17,1.11E-17,5.01E-18,138.0639,-1084.96
TopDG0863,13.5756,-13.4617,2.09E-17,1.77E-17,7.44E-18,76.0925,-1084.37
TopDG0864,12.9765,-13.9038,1.95E-17,1.67E-17,7.08E-18,68.3575,-1084.44
TopDG0865,13.1918,-13.6555,1.79E-17,1.67E-17,7.20E-18,62.9239,-1084.5
TopDG0866,13.7288,-13.6074,1.85E-17,1.46E-17,6.43E-18,53.5438,-1084.55
TopDG0867,13.4742,-13.8007,1.99E-17,1.50E-17,7.03E-18,58.2338,-1084.62
TopDG0868,12.9182,-13.7968,1.96E-17,1.68E-17,8.46E-18,76.6402,-1085.05
TopDG0869,13.5999,-13.9217,1.99E-17,1.91E-17,7.18E-18,58.5687,-1084.56
TopDG0870,13.0804,-13.5889,1.84E-17,1.58E-17,7.52E-18,60.7443,-1084.8
TopDG1094,-24.6192,4.9859,2.83E-17,2.11E-17,7.32E-18,105.1086,-1633.72
TopDG1095,-24.5264,5.2014,1.02E-17,8.31E-18,3.33E-18,44.0087,-1633.56
TopDG1096,-24.8404,4.9967,1.09E-17,9.06E-18,4.05E-18,51.0105,-1633.82
TopDG1097,-24.4173,4.9915,1.06E-17,8.27E-18,3.53E-18,33.4978,-1633.41
TopDG1098,-24.6922,5.2015,1.04E-17,8.24E-18,3.96E-18,42.6062,-1633.66
TopDG1099,-24.9666,5.1089,9.07E-18,7.90E-18,4.05E-18,47.5604,-1633.57
TopDG1100,-24.4505,4.7328,1.03E-17,8.54E-18,4.07E-18,44.0142,-1633.64
TopDG1101,-24.2579,4.8611,6.68E-18,5.95E-18,2.74E-18,52.18,-1633.66
TopDG1102,-24.6369,5.1174,9.65E-18,7.99E-18,3.84E-18,44.3375,-1633.9
TopDG1103,-24.5919,4.9153,6.56E-18,6.11E-18,2.73E-18,70.1995,-1633.75
TopDG1104,-24.5768,4.8895,7.78E-18,6.55E-18,3.09E-18,78.0432,-1633.88
TopDG1105,-24.636,4.7865,7.08E-18,6.10E-18,2.99E-18,46.37,-1633.79
TopDG1106,-24.5598,4.9084,6.62E-18,5.87E-18,2.62E-18,61.6029,-1634.06
TopDG1107,-24.8569,5.1923,9.71E-18,8.71E-18,4.05E-18,43.319,-1633.48
TopDG1108,-24.5671,5.0122,1.07E-17,9.45E-18,4.24E-18,45.0683,-1633.75
TopDG1109,-24.4809,4.8522,1.03E-17,9.34E-18,3.60E-18,49.2476,-1633.66
TopDG1110,-24.5791,4.7294,1.03E-17,9.22E-18,4.38E-18,47.6726,-1633.61
TopDG1111,-24.8941,4.9346,1.47E-17,1.24E-17,5.16E-18,40.7987,-1633.85
TopDG1112,-24.5503,5.2822,1.46E-17,1.18E-17,4.75E-18,44.7442,-1633.92
TopDG1169,-28.9168,-36.5364,7.04E-18,5.46E-18,2.57E-18,99.8694,-1679.22
TopDG1170,-28.7831,-36.4062,1.03E-17,8.92E-18,3.90E-18,50.4489,-1679.12
TopDG1171,-28.8268,-36.3377,9.86E-18,7.95E-18,3.38E-18,41.7807,-1679.2
TopDG1172,-28.7113,-36.4271,1.11E-17,9.35E-18,4.12E-18,43.6192,-1679.31
TopDG1173,-29.0039,-36.4652,1.04E-17,7.78E-18,3.51E-18,41.8437,-1679.21
TopDG1174,-28.8198,-36.4034,1.01E-17,9.08E-18,3.58E-18,43.6952,-1679.06
TopDG1175,-29.0851,-36.6176,1.01E-17,7.61E-18,4.11E-18,42.1965,-1679.45
TopDG1218,35.3877,34.1782,1.13E-17,9.03E-18,4.29E-18,43.2052,-1507.99
TopDG1219,35.377,34.2283,8.32E-18,6.56E-18,2.95E-18,52.024,-1508.09
TopDG1267,3.22,18.687,1.63E-17,1.36E-17,6.27E-18,58.8936,-1190.84
TopDG1268,3.187,18.7461,1.82E-17,1.51E-17,7.81E-18,65.5057,-1190.97
TopDG1269,3.1426,18.7524,1.83E-17,1.55E-17,6.59E-18,63.5287,-1191.23
TopDG1270,-32.1119,5.8057,1.71E-15,1.16E-15,3.99E-16,699.5792,-175.98
TopDG1271,-31.1211,5.4223,6.97E-16,5.59E-16,2.45E-16,373.0514,-175.92
TopDG1272,-34.4113,6.0997,4.19E-16,3.57E-16,1.63E-16,442.9252,-175.86
TopDG1273,-31.8666,7.4761,6.94E-16,4.49E-16,2.27E-16,381.5067,-175.74
TopDG1274,-30.7895,4.6189,5.85E-16,5.08E-16,1.90E-16,340.59,-175.83
TopDG1275,-31.1232,6.19,6.18E-16,5.27E-16,2.24E-16,351.2501,-175.93
TopDG1276,-33.592,6.1261,6.72E-16,4.83E-16,2.10E-16,349.8496,-175.8
TopDG1277,-33.3193,7.2624,6.52E-16,5.08E-16,2.15E-16,459.5292,-175.91
